"transaction_id","trans_group_en","property_usage_en","procedure_name_en","instance_date","area_id","area_name_en","procedure_area","actual_worth","meter_sale_price"
"1-11-2023-41754","Sales","Commercial","Sell","15-12-2023",350,"Al Thanyah Fifth",194.76,1719031.0,8826.41
"1-11-2023-11636","Sales","Commercial","Sell","19-04-2023",266,"Al Satwa",1626.21,18729280.0,11517.13
"1-11-2023-9037","Sales","Commercial","Sell","28-03-2023",526,"Business Bay",27.88,390000.0,13988.52
"1-11-2023-31986","Sales","Commercial","Sell","06-10-2023",485,"Me'Aisem First",1147.01,32000000.0,27898.62
"1-11-2023-25567","Sales","Commercial","Sell","14-08-2023",410,"Palm Jumeirah",61.87,256400.0,4144.17
"1-11-2023-17809","Sales","Commercial","Sell","07-06-2023",350,"Al Thanyah Fifth",159.67,2458700.0,15398.63
"1-11-2023-16214","Sales","Commercial","Sell","26-05-2023",352,"Al Thanayah Fourth",1216.56,9700000.0,7973.3
"1-11-2023-43074","Sales","Commercial","Sell","26-12-2023",443,"Al Thanyah First",153.29,1475000.0,9622.28
"1-11-2023-34457","Sales","Commercial","Sell","25-10-2023",343,"Al Warsan First",156.2,1600000.0,10243.28
"1-11-2023-36187","Sales","Commercial","Sell","08-11-2023",350,"Al Thanyah Fifth",98.27,1365000.0,13890.3
"1-11-2023-41485","Sales","Commercial","Sell","14-12-2023",467,"Wadi Al Safa 5",3251.89,11183735.0,3439.15
"1-11-2023-2819","Sales","Commercial","Sell","31-01-2023",364,"Al Wasl",3763.59,147500000.0,39191.3
"1-11-2023-22988","Sales","Commercial","Sell","20-07-2023",526,"Business Bay",53.29,600000.0,11259.15
"1-11-2023-24925","Sales","Commercial","Sell","07-08-2023",343,"Al Warsan First",39.0,300000.0,7692.31
"1-11-2023-7860","Sales","Commercial","Sell","16-03-2023",350,"Al Thanyah Fifth",125.32,800000.0,6383.66
"1-11-2023-41122","Sales","Commercial","Sell","13-12-2023",352,"Al Thanayah Fourth",980.31,9800000.0,9996.84
"1-11-2023-18893","Sales","Commercial","Sell","15-06-2023",443,"Al Thanyah First",293.95,3350000.0,11396.5
"1-11-2023-25042","Sales","Commercial","Sell","08-08-2023",526,"Business Bay",107.81,3904948.0,36220.65
"1-11-2023-8999","Sales","Commercial","Sell","27-03-2023",330,"Marsa Dubai",367.34,5200000.0,14155.82
"1-11-2023-21230","Sales","Commercial","Sell","07-07-2023",526,"Business Bay",146.14,2271035.0,15540.13
"1-11-2023-40211","Sales","Commercial","Sell","18-12-2023",485,"Me'Aisem First",3244.26,3700000.0,1140.48
"1-11-2023-1328","Sales","Commercial","Sell","17-01-2023",343,"Al Warsan First",48.0,383990.0,7999.79
"1-11-2023-2251","Sales","Commercial","Sell","25-01-2023",435,"Al Hebiah Fourth",125.97,1530000.0,12145.75
"1-11-2023-31601","Sales","Commercial","Sell","03-10-2023",526,"Business Bay",210.52,2719200.0,12916.59
"1-11-2023-39913","Sales","Commercial","Sell","05-12-2023",484,"Nadd Hessa",331.96,3500000.0,10543.44
"1-11-2023-40385","Sales","Commercial","Sell","13-12-2023",526,"Business Bay",168.99,1940280.0,11481.63
"1-11-2023-8754","Sales","Commercial","Sell","24-03-2023",350,"Al Thanyah Fifth",510.0,3019274.0,5920.15
"1-11-2023-30533","Sales","Commercial","Sell","27-09-2023",301,"Al Nahda Second",1491.19,32800000.0,21995.86
"1-11-2023-24382","Sales","Commercial","Sell","02-08-2023",443,"Al Thanyah First",127.74,700000.0,5479.88
"1-11-2023-23391","Sales","Commercial","Sell","25-07-2023",526,"Business Bay",87.33,987011.0,11302.08
"1-11-2023-11669","Sales","Commercial","Sell","19-04-2023",526,"Business Bay",50.57,820000.0,16215.15
"1-11-2023-18655","Sales","Commercial","Sell","14-06-2023",343,"Al Warsan First",154.0,1500000.0,9740.26
"1-11-2023-34184","Sales","Commercial","Sell","25-10-2023",444,"Al Hebiah First",384.64,2297700.0,5973.64
"1-11-2023-11728","Sales","Commercial","Sell","19-04-2023",526,"Business Bay",258.4,5820000.0,22523.22
"1-11-2023-11754","Sales","Commercial","Sell","24-04-2023",526,"Business Bay",204.8,1970778.0,9622.94
"1-11-2023-2393","Sales","Commercial","Sell","26-01-2023",350,"Al Thanyah Fifth",109.63,1477328.0,13475.58
"1-11-2023-16130","Sales","Commercial","Sell","30-05-2023",367,"Al Suq Al Kabeer",636.85,20000000.0,31404.57
"1-11-2023-23392","Sales","Commercial","Sell","25-07-2023",526,"Business Bay",75.82,856926.0,11302.11
"1-11-2023-5725","Sales","Commercial","Sell","28-02-2023",305,"Al Qusais First",3951.05,100000000.0,25309.73
"1-11-2023-39636","Sales","Commercial","Sell","30-11-2023",441,"Al Barsha South Fourth",2548.12,19045300.0,7474.26
"1-11-2023-12458","Sales","Commercial","Sell","28-04-2023",410,"Palm Jumeirah",380.93,15000000.0,39377.31
"1-11-2023-40849","Sales","Commercial","Sell","11-12-2023",445,"Jabal Ali First",600.0,3300000.0,5500.0
"1-11-2023-8762","Sales","Commercial","Sell","23-03-2023",443,"Al Thanyah First",153.01,815000.0,5326.45
"1-11-2023-4885","Sales","Commercial","Sell","21-02-2023",350,"Al Thanyah Fifth",85.17,1015000.0,11917.34
"1-11-2023-9122","Sales","Commercial","Sell","28-03-2023",435,"Al Hebiah Fourth",660.62,4995000.0,7561.08
"1-11-2023-29351","Sales","Commercial","Sell","14-09-2023",350,"Al Thanyah Fifth",817.66,17000000.0,20791.04
"1-11-2023-43093","Sales","Commercial","Sell","26-12-2023",435,"Al Hebiah Fourth",810.81,7250000.0,8941.68
"1-11-2023-29517","Sales","Commercial","Sell","18-09-2023",526,"Business Bay",57.6,720000.0,12500.0
"1-11-2023-8544","Sales","Commercial","Sell","22-03-2023",350,"Al Thanyah Fifth",155.61,1190000.0,7647.32
"1-11-2023-15971","Sales","Commercial","Sell","25-05-2023",343,"Al Warsan First",154.0,1550000.0,10064.94
"1-11-2023-6516","Sales","Commercial","Sell","07-03-2023",443,"Al Thanyah First",146.6,1450000.0,9890.86
"1-11-2023-15410","Sales","Commercial","Sell","22-05-2023",435,"Al Hebiah Fourth",247.0,3300000.0,13360.32
"1-11-2023-17581","Sales","Commercial","Sell","06-06-2023",409,"Al Barshaa South Third",57.87,450000.0,7776.05
"1-11-2023-22371","Sales","Commercial","Sell","17-07-2023",526,"Business Bay",94.2,900000.0,9554.14
"1-11-2023-13211","Sales","Commercial","Sell","04-05-2023",465,"Wadi Al Safa 3",226.34,2045493.0,9037.26
"1-11-2023-34016","Sales","Commercial","Sell","23-10-2023",526,"Business Bay",151.08,2478000.0,16401.91
"1-11-2023-3873","Sales","Commercial","Sell","13-02-2023",485,"Me'Aisem First",2112.82,15000000.0,7099.52
"1-11-2023-23677","Sales","Commercial","Sell","26-07-2023",526,"Business Bay",81.73,1125088.0,13765.91
"1-11-2023-41125","Sales","Commercial","Sell","12-12-2023",410,"Palm Jumeirah",65.18,589336.0,9041.67
"1-11-2023-12305","Sales","Commercial","Sell","27-04-2023",526,"Business Bay",94.83,671749.0,7083.72
"1-11-2023-30256","Sales","Commercial","Sell","21-09-2023",444,"Al Hebiah First",1287.86,11500000.0,8929.54
"1-11-2023-19528","Sales","Commercial","Sell","20-06-2023",350,"Al Thanyah Fifth",510.0,4500000.0,8823.53
"1-11-2023-34874","Sales","Commercial","Sell","30-10-2023",526,"Business Bay",87.16,1300000.0,14915.1
"1-11-2023-26147","Sales","Commercial","Sell","18-08-2023",410,"Palm Jumeirah",2996.44,106000000.0,35375.31
"1-11-2023-39272","Sales","Commercial","Sell","29-11-2023",350,"Al Thanyah Fifth",72.8,750000.0,10302.2
"1-11-2023-34230","Sales","Commercial","Sell","25-10-2023",444,"Al Hebiah First",156.78,936601.0,5973.98
"1-11-2023-8737","Sales","Commercial","Sell","27-03-2023",351,"Al Thanyah Third",96.65,2200000.0,22762.55
"1-11-2023-6129","Sales","Commercial","Sell","06-03-2023",410,"Palm Jumeirah",1119.95,30000000.0,26786.91
"1-11-2023-21752","Sales","Commercial","Sell","11-07-2023",339,"Al Mararr",35.17,150000.0,4265.0
"1-11-2023-8458","Sales","Commercial","Sell","22-03-2023",410,"Palm Jumeirah",1244.75,53750000.0,43181.36
"1-11-2023-14645","Sales","Commercial","Sell","16-05-2023",526,"Business Bay",87.16,1262000.0,14479.12
"1-11-2023-7202","Sales","Commercial","Sell","14-03-2023",526,"Business Bay",57.6,470009.0,8159.88
"1-11-2023-23732","Sales","Commercial","Sell","28-07-2023",526,"Business Bay",140.04,2200000.0,15709.8
"1-11-2023-17859","Sales","Commercial","Sell","08-06-2023",410,"Palm Jumeirah",55.36,229400.0,4143.79
"1-11-2023-17998","Sales","Commercial","Sell","08-06-2023",350,"Al Thanyah Fifth",90.18,730000.0,8094.92
"1-11-2023-22608","Sales","Commercial","Sell","17-07-2023",526,"Business Bay",80.36,950000.0,11821.8
"1-11-2023-4937","Sales","Commercial","Sell","21-02-2023",350,"Al Thanyah Fifth",988.62,8500000.0,8597.84
"1-11-2023-31851","Sales","Commercial","Sell","04-10-2023",443,"Al Thanyah First",134.34,1000000.0,7443.8
"1-11-2023-13215","Sales","Commercial","Sell","05-05-2023",465,"Wadi Al Safa 3",99.31,897929.0,9041.68
"1-11-2023-28430","Sales","Commercial","Sell","11-09-2023",526,"Business Bay",100.15,1000000.0,9985.02
"1-11-2023-9794","Sales","Commercial","Sell","03-04-2023",352,"Al Thanayah Fourth",553.05,5400000.0,9764.04
"1-11-2023-21636","Sales","Commercial","Sell","11-07-2023",350,"Al Thanyah Fifth",99.62,700000.0,7026.7
"1-11-2023-12242","Sales","Commercial","Sell","27-04-2023",526,"Business Bay",89.31,549410.0,6151.72
"1-11-2023-2888","Sales","Commercial","Sell","01-02-2023",441,"Al Barsha South Fourth",1828.62,12616295.0,6899.35
"1-11-2023-41534","Sales","Commercial","Sell","25-12-2023",350,"Al Thanyah Fifth",109.02,960000.0,8805.72
"1-11-2023-23401","Sales","Commercial","Sell","25-07-2023",410,"Palm Jumeirah",121.43,503200.0,4143.95
"1-11-2023-27818","Sales","Commercial","Sell","04-09-2023",442,"Al Barsha South Fifth",540.0,4975000.0,9212.96
"1-11-2023-41952","Sales","Commercial","Sell","18-12-2023",410,"Palm Jumeirah",684.08,28000000.0,40930.89
"1-11-2023-39895","Sales","Commercial","Sell","05-12-2023",526,"Business Bay",90.02,934202.0,10377.72
"1-11-2023-878","Sales","Commercial","Sell","19-01-2023",271,"Al Karama",211.35,4000000.0,18925.95
"1-11-2023-33141","Sales","Commercial","Sell","17-10-2023",409,"Al Barshaa South Third",51.81,570000.0,11001.74
"1-11-2023-8651","Sales","Commercial","Sell","23-03-2023",350,"Al Thanyah Fifth",105.63,1995000.0,18886.68
"1-11-2023-25397","Sales","Commercial","Sell","14-08-2023",350,"Al Thanyah Fifth",104.25,907146.0,8701.65
"1-11-2023-7640","Sales","Commercial","Sell","16-03-2023",350,"Al Thanyah Fifth",291.6,3452636.0,11840.32
"1-11-2023-40945","Sales","Commercial","Sell","12-12-2023",505,"Madinat Hind 4",83.99,1374720.0,16367.66
"1-11-2023-815","Sales","Commercial","Sell","11-01-2023",350,"Al Thanyah Fifth",59.75,915000.0,15313.81
"1-11-2023-35250","Sales","Commercial","Sell","01-11-2023",343,"Al Warsan First",154.0,1675000.0,10876.62
"1-11-2023-5839","Sales","Commercial","Sell","01-03-2023",441,"Al Barsha South Fourth",97.46,480000.0,4925.1
"1-11-2023-4780","Sales","Commercial","Sell","21-02-2023",526,"Business Bay",146.14,2304503.0,15769.15
"1-11-2023-8371","Sales","Commercial","Sell","21-03-2023",278,"Mankhool",3078.34,60500000.0,19653.45
"1-11-2023-6976","Sales","Commercial","Sell","10-03-2023",478,"Jabal Ali Industrial Second",3269.03,46000000.0,14071.45
"1-11-2023-5757","Sales","Commercial","Sell","01-03-2023",233,"Hor Al Anz",90.12,850000.0,9431.87
"1-11-2023-24289","Sales","Commercial","Sell","01-08-2023",526,"Business Bay",141.9,1393609.0,9821.07
"1-11-2023-3960","Sales","Commercial","Sell","13-02-2023",485,"Me'Aisem First",1740.01,12250000.0,7040.19
"1-11-2023-13385","Sales","Commercial","Sell","05-05-2023",443,"Al Thanyah First",80.5,606543.0,7534.7
"1-11-2023-20199","Sales","Commercial","Sell","23-06-2023",352,"Al Thanayah Fourth",2893.23,50500000.0,17454.54
"1-11-2023-29108","Sales","Commercial","Sell","13-09-2023",266,"Al Satwa",1544.89,16129869.0,10440.79
"1-11-2023-25183","Sales","Commercial","Sell","09-08-2023",443,"Al Thanyah First",166.39,1396396.0,8392.31
"1-11-2023-34176","Sales","Commercial","Sell","25-10-2023",444,"Al Hebiah First",134.94,805860.0,5971.99
"1-11-2023-12494","Sales","Commercial","Sell","01-05-2023",351,"Al Thanyah Third",96.46,1850000.0,19178.93
"1-11-2023-35173","Sales","Commercial","Sell","01-11-2023",362,"Naif",225.01,15500000.0,68885.83
"1-11-2023-27778","Sales","Commercial","Sell","04-09-2023",526,"Business Bay",86.77,1165000.0,13426.3
"1-11-2023-29653","Sales","Commercial","Sell","18-09-2023",343,"Al Warsan First",154.0,1650000.0,10714.29
"1-11-2023-24541","Sales","Commercial","Sell","03-08-2023",350,"Al Thanyah Fifth",32.31,225257.0,6971.74
"1-11-2023-4433","Sales","Commercial","Sell","16-02-2023",410,"Palm Jumeirah",63.96,265100.0,4144.78
"1-11-2023-15173","Sales","Commercial","Sell","19-05-2023",350,"Al Thanyah Fifth",240.99,2620346.0,10873.26
"1-11-2023-36895","Sales","Commercial","Sell","13-11-2023",351,"Al Thanyah Third",75.22,1578837.0,20989.59
"1-11-2023-19782","Sales","Commercial","Sell","21-06-2023",485,"Me'Aisem First",700.01,13625000.0,19464.01
"1-11-2023-25055","Sales","Commercial","Sell","08-08-2023",350,"Al Thanyah Fifth",149.51,814655.0,5448.83
"1-11-2023-15505","Sales","Commercial","Sell","23-05-2023",350,"Al Thanyah Fifth",177.44,1919840.0,10819.66
"1-11-2023-5005","Sales","Commercial","Sell","22-02-2023",352,"Al Thanayah Fourth",540.05,6235000.0,11545.23
"1-11-2023-4851","Sales","Commercial","Sell","21-02-2023",526,"Business Bay",100.91,800000.0,7927.86
"1-11-2023-18772","Sales","Commercial","Sell","16-06-2023",350,"Al Thanyah Fifth",75.99,2279200.0,29993.42
"1-11-2023-21477","Sales","Commercial","Sell","10-07-2023",410,"Palm Jumeirah",118.71,491900.0,4143.71
"1-11-2023-3539","Sales","Commercial","Sell","08-02-2023",526,"Business Bay",84.75,435892.0,5143.27
"1-11-2023-14946","Sales","Commercial","Sell","22-05-2023",350,"Al Thanyah Fifth",117.06,532779.0,4551.33
"1-11-2023-15057","Sales","Commercial","Sell","18-05-2023",526,"Business Bay",98.7,900000.0,9118.54
"1-11-2023-7386","Sales","Commercial","Sell","14-03-2023",350,"Al Thanyah Fifth",75.54,659060.0,8724.65
"1-11-2023-13777","Sales","Commercial","Sell","09-05-2023",522,"Hessyan First",95.9,1000000.0,10427.53
"1-11-2023-13900","Sales","Commercial","Sell","10-05-2023",244,"Al Murqabat",320.96,4000000.0,12462.61
"1-11-2023-9330","Sales","Commercial","Sell","29-03-2023",350,"Al Thanyah Fifth",117.06,686711.0,5866.32
"1-11-2023-5313","Sales","Commercial","Sell","24-02-2023",350,"Al Thanyah Fifth",117.75,728783.0,6189.24
"1-11-2023-2332","Sales","Commercial","Sell","26-01-2023",526,"Business Bay",243.85,3512214.0,14403.17
"1-11-2023-9466","Sales","Commercial","Sell","30-03-2023",343,"Al Warsan First",38.0,300000.0,7894.74
"1-11-2023-1365","Sales","Commercial","Sell","16-01-2023",352,"Al Thanayah Fourth",582.04,5150000.0,8848.19
"1-11-2023-30919","Sales","Commercial","Sell","27-09-2023",350,"Al Thanyah Fifth",72.17,600000.0,8313.7
"1-11-2023-4639","Sales","Commercial","Sell","20-02-2023",526,"Business Bay",53.05,549466.0,10357.51
"1-11-2023-3660","Sales","Commercial","Sell","08-02-2023",350,"Al Thanyah Fifth",160.96,1750000.0,10872.27
"1-11-2023-26555","Sales","Commercial","Sell","22-08-2023",526,"Business Bay",71.91,952381.0,13244.07
"1-11-2023-35575","Sales","Commercial","Sell","03-11-2023",526,"Business Bay",40.85,490000.0,11995.1
"1-11-2023-29145","Sales","Commercial","Sell","13-09-2023",330,"Marsa Dubai",99.13,1076000.0,10854.43
"1-11-2023-9316","Sales","Commercial","Sell","29-03-2023",441,"Al Barsha South Fourth",142.7,1000000.0,7007.71
"1-11-2023-26440","Sales","Commercial","Sell","22-08-2023",350,"Al Thanyah Fifth",118.81,1384051.0,11649.28
"1-11-2023-16467","Sales","Commercial","Sell","30-05-2023",484,"Nadd Hessa",703.88,4600000.0,6535.2
"1-11-2023-16193","Sales","Commercial","Sell","29-05-2023",350,"Al Thanyah Fifth",163.25,1054326.0,6458.35
"1-11-2023-5923","Sales","Commercial","Sell","02-03-2023",350,"Al Thanyah Fifth",85.91,540000.0,6285.65
"1-11-2023-5027","Sales","Commercial","Sell","22-02-2023",350,"Al Thanyah Fifth",932.77,10000000.0,10720.76
"1-11-2023-6049","Sales","Commercial","Sell","09-03-2023",334,"Al Jadaf",1050.28,8817994.0,8395.85
"1-11-2023-3520","Sales","Commercial","Sell","07-02-2023",526,"Business Bay",113.25,753100.0,6649.89
"1-11-2023-39516","Sales","Commercial","Sell","30-11-2023",343,"Al Warsan First",67.0,650000.0,9701.49
"1-11-2023-5741","Sales","Commercial","Sell","28-02-2023",485,"Me'Aisem First",1176.01,23750000.0,20195.41
"1-11-2023-14933","Sales","Commercial","Sell","17-05-2023",410,"Palm Jumeirah",622.64,25500000.0,40954.64
"1-11-2023-26838","Sales","Commercial","Sell","24-08-2023",526,"Business Bay",70.46,1000000.0,14192.45
"1-11-2023-1105","Sales","Commercial","Sell","12-01-2023",526,"Business Bay",99.4,775000.0,7796.78
"1-11-2023-23757","Sales","Commercial","Sell","27-07-2023",350,"Al Thanyah Fifth",58.62,807680.0,13778.23
"1-11-2023-27708","Sales","Commercial","Sell","01-09-2023",485,"Me'Aisem First",4447.96,13120000.0,2949.67
"1-11-2023-19542","Sales","Commercial","Sell","20-06-2023",350,"Al Thanyah Fifth",98.62,950000.0,9632.93
"1-11-2023-6517","Sales","Commercial","Sell","29-03-2023",526,"Business Bay",236.71,3641639.0,15384.39
"1-11-2023-40444","Sales","Commercial","Sell","07-12-2023",350,"Al Thanyah Fifth",216.0,5325000.0,24652.78
"1-11-2023-30151","Sales","Commercial","Sell","21-09-2023",315,"Al Manara",1693.07,55000000.0,32485.37
"1-11-2023-41596","Sales","Commercial","Sell","26-12-2023",350,"Al Thanyah Fifth",54.51,568218.0,10424.11
"1-11-2023-15172","Sales","Commercial","Sell","19-05-2023",350,"Al Thanyah Fifth",102.01,1109186.0,10873.31
"1-11-2023-22864","Sales","Commercial","Sell","19-07-2023",301,"Al Nahda Second",3437.41,90000000.0,26182.5
"1-11-2023-26371","Sales","Commercial","Sell","21-08-2023",441,"Al Barsha South Fourth",4661.9,49006158.0,10512.06
"1-11-2023-15970","Sales","Commercial","Sell","25-05-2023",526,"Business Bay",108.98,1021000.0,9368.69
"1-11-2023-24096","Sales","Commercial","Sell","31-07-2023",445,"Jabal Ali First",4181.0,16876750.0,4036.53
"1-11-2023-24464","Sales","Commercial","Sell","02-08-2023",435,"Al Hebiah Fourth",91.78,488160.0,5318.81
"1-11-2023-2722","Sales","Commercial","Sell","31-01-2023",526,"Business Bay",39.71,448802.0,11301.99
"1-11-2023-5164","Sales","Commercial","Sell","27-02-2023",343,"Al Warsan First",47.0,430000.0,9148.94
"1-11-2023-2725","Sales","Commercial","Sell","31-01-2023",526,"Business Bay",40.8,461129.0,11302.18
"1-11-2023-24942","Sales","Commercial","Sell","07-08-2023",297,"Al Warqa First",1356.2,27648689.0,20386.88
"1-11-2023-27465","Sales","Commercial","Sell","30-08-2023",526,"Business Bay",175.88,2081715.0,11836.0
"1-11-2023-21684","Sales","Commercial","Sell","11-07-2023",467,"Wadi Al Safa 5",71.61,693720.0,9687.47
"1-11-2023-34210","Sales","Commercial","Sell","24-10-2023",350,"Al Thanyah Fifth",988.18,11200000.0,11333.97
"1-11-2023-35738","Sales","Commercial","Sell","06-11-2023",410,"Palm Jumeirah",126.97,1205421.0,9493.75
"1-11-2023-14291","Sales","Commercial","Sell","15-05-2023",409,"Al Barshaa South Third",79.88,1031784.0,12916.68
"1-11-2023-33236","Sales","Commercial","Sell","16-10-2023",485,"Me'Aisem First",365.45,7400000.0,20249.01
"1-11-2023-20658","Sales","Commercial","Sell","03-07-2023",335,"Nad Al Shiba First",264.6,3970000.0,15003.78
"1-11-2023-22242","Sales","Commercial","Sell","13-07-2023",330,"Marsa Dubai",127.83,3100000.0,24250.96
"1-11-2023-22966","Sales","Commercial","Sell","20-07-2023",352,"Al Thanayah Fourth",667.51,7000000.0,10486.73
"1-11-2023-14505","Sales","Commercial","Sell","15-05-2023",350,"Al Thanyah Fifth",491.14,4750000.0,9671.38
"1-11-2023-12","Sales","Commercial","Sell","02-01-2023",412,"Al Merkadh",65.31,1030000.0,15770.94
"1-11-2023-8974","Sales","Commercial","Sell","27-03-2023",334,"Al Jadaf",1038.1,7263100.0,6996.53
"1-11-2023-32271","Sales","Commercial","Sell","24-10-2023",271,"Al Karama",211.35,6500000.0,30754.67
"1-11-2023-32747","Sales","Commercial","Sell","12-10-2023",350,"Al Thanyah Fifth",263.3,4052820.0,15392.4
"1-11-2023-17386","Sales","Commercial","Sell","05-06-2023",343,"Al Warsan First",41.0,405000.0,9878.05
"1-11-2023-23805","Sales","Commercial","Sell","27-07-2023",350,"Al Thanyah Fifth",309.95,11009691.0,35520.86
"1-11-2023-41081","Sales","Commercial","Sell","12-12-2023",329,"Trade Center Second",929.03,305000000.0,328299.41
"1-11-2023-30666","Sales","Commercial","Sell","25-09-2023",343,"Al Warsan First",87.0,818000.0,9402.3
